ANNO;AteneoCOD;AteneoNOME;AteneoREGIONE;AteneoAREAGEO;CorsoTIPO;COD_FoET2013;DESC_FoET2013;Genere;DOTTORI
2020;02301;Verona - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;2;Arts and humanities;M;7
2020;02301;Verona - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;M;3
2020;02301;Verona - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;F;5
2020;02301;Verona - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;4;Business, administration and law;M;3
2020;02301;Verona - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;4;Business, administration and law;F;2
2020;02301;Verona - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;8
2020;02301;Verona - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;18
2020;02301;Verona - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;9
2020;02301;Verona - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;4
2020;02301;Verona - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;1
2020;02301;Verona - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;9;Health and welfare;M;12
2020;02301;Verona - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;9;Health and welfare;F;19
2020;02301;Verona - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;10;Services;M;1
2020;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;Dottorato di ricerca;1;Education;F;2
2020;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;Dottorato di ricerca;2;Arts and humanities;M;14
2020;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;Dottorato di ricerca;2;Arts and humanities;F;24
2020;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;M;3
2020;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;F;5
2020;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;Dottorato di ricerca;4;Business, administration and law;M;5
2020;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;Dottorato di ricerca;4;Business, administration and law;F;14
2020;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;5
2020;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;8
2020;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);F;1
2020;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;4
2020;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;2
2020;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;1
2020;02702;Venezia - Università IUAV;Veneto;NORD-EST;Dottorato di ricerca;2;Arts and humanities;F;1
2020;02702;Venezia - Università IUAV;Veneto;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;16
2020;02702;Venezia - Università IUAV;Veneto;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;16
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;1;Education;M;5
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;1;Education;F;3
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;2;Arts and humanities;F;26
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;2;Arts and humanities;M;13
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;F;22
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;M;12
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;4;Business, administration and law;F;9
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;4;Business, administration and law;M;10
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;54
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;53
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;3
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;64
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;20
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;12
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;18
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;9;Health and welfare;M;11
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;9;Health and welfare;F;23
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;Dottorato di ricerca;10;Services;F;1
2020;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;Dottorato di ricerca;2;Arts and humanities;M;6
2020;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;Dottorato di ricerca;2;Arts and humanities;F;6
2020;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;Dottorato di ricerca;4;Business, administration and law;M;8
2020;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;Dottorato di ricerca;4;Business, administration and law;F;5
2020;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;13
2020;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;6
2020;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;3
2020;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;3
2020;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;12
2020;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;4
2020;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;7
2020;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;Dottorato di ricerca;9;Health and welfare;M;4
2020;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;Dottorato di ricerca;9;Health and welfare;F;3
2020;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;Dottorato di ricerca;2;Arts and humanities;M;4
2020;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;M;1
2020;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;F;5
2020;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;22
2020;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;28
2020;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;9
2020;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;3
2020;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;2
2020;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;1
2020;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;Dottorato di ricerca;9;Health and welfare;M;6
2020;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;Dottorato di ricerca;9;Health and welfare;F;6
2020;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;M;1
2020;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;47
2020;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;17
2020;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;Dottorato di ricerca;9;Health and welfare;F;1
2020;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;Dottorato di ricerca;9;Health and welfare;M;1
2020;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;2;Arts and humanities;F;3
2020;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;2;Arts and humanities;M;3
2020;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;M;3
2020;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;F;5
2020;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;4;Business, administration and law;M;3
2020;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;4;Business, administration and law;F;9
2020;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;29
2020;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;23
2020;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;9
2020;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;20
2020;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;1
2020;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;5
2020;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;9;Health and welfare;M;6
2020;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;9;Health and welfare;F;12
2020;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;10;Services;F;1
2020;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;1;Education;M;2
2020;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;2;Arts and humanities;M;3
2020;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;2;Arts and humanities;F;8
2020;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;M;2
2020;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;F;4
2020;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;4;Business, administration and law;M;3
2020;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;4;Business, administration and law;F;2
2020;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;13
2020;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;25
2020;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;1
2020;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;28
2020;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;8
2020;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;7
2020;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;3
2020;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;9;Health and welfare;M;2
2020;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;9;Health and welfare;F;8
2020;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;1;Education;F;5
2020;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;2;Arts and humanities;F;30
2020;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;2;Arts and humanities;M;20
2020;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;M;16
2020;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;F;17
2020;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;4;Business, administration and law;M;19
2020;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;4;Business, administration and law;F;8
2020;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;58
2020;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;49
2020;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;4
2020;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);F;1
2020;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;25
2020;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;50
2020;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;22
2020;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;15
2020;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;9;Health and welfare;F;27
2020;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;9;Health and welfare;M;19
2020;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;Dottorato di ricerca;10;Services;F;1
